id,contrato_id,tipo_insumo_id,contrato_pedido_id,proveedor_id,lote,insumo_medico_clave,precio,usuario_id,created_at,updated_at,deleted_at
1216,1,2,NULL,1,1216,010.000.5658.00,43747.92,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1217,1,2,NULL,1,1217,010.000.5460.00,29918.71,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1218,1,2,NULL,1,1218,010.000.4431.00,238.10,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1219,1,2,NULL,1,1219,SC-0000064,32.30,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1220,1,2,NULL,1,1220,SC-0000065,167.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1221,1,2,NULL,1,1221,SC-0000066,277.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1222,1,2,NULL,1,1222,010.000.4254.00,47.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1223,1,2,NULL,1,1223,010.000.5264.01,26.70,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1224,1,2,NULL,1,1224,010.000.1753.00,347.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1225,1,2,NULL,1,1225,010.000.4298.00,6780.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1226,1,2,NULL,1,1226,010.000.4294.00,6500.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1227,1,2,NULL,1,1227,010.000.1209.00,16.63,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1228,1,2,NULL,1,1228,010.000.3046.00,69.34,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1229,1,2,NULL,1,1229,010.000.1775.00,219.40,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1230,1,2,NULL,1,1230,SC-0000067,8092.27,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1231,1,6,NULL,1,1231,SC-0000068,1109.28,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1232,1,2,NULL,1,1232,SC-0000069,913.53,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1233,1,2,NULL,1,1233,SC-0000070,226.17,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1234,1,2,NULL,1,1234,SC-0000071,114.50,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1235,1,2,NULL,1,1235,010.000.2471.00,3.91,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1236,1,2,NULL,1,1236,010.000.1521.00,139.87,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1237,1,2,NULL,1,1237,010.000.3634.00,22.84,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1238,1,2,NULL,1,1238,010.000.3633.00,20.19,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1239,1,2,NULL,1,1239,SC-0000072,536.77,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1240,1,2,NULL,1,1240,010.000.3671.00,390.90,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1241,1,2,NULL,1,1241,010.000.3610.00,12.40,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1242,1,2,NULL,1,1242,010.000.3627.00,11.41,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1243,1,2,NULL,1,1243,010.000.3612.00,11.26,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1244,1,2,NULL,1,1244,010.000.3611.00,11.03,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1245,1,2,NULL,1,1245,010.000.3613.00,12.40,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1246,1,5,NULL,1,1246,010.000.0252.00,210.27,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1247,1,2,NULL,1,1247,SC-0000074,443.32,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1248,1,2,NULL,1,1248,SC-0000075,4005.84,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1249,1,2,NULL,1,1249,SC-0000076,76.76,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1250,1,2,NULL,1,1250,SC-0000077,456.29,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1251,1,2,NULL,1,1251,010.000.3003.00,266.50,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1252,1,2,NULL,1,1252,010.000.4228.00,146.70,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1253,1,2,NULL,1,1253,010.000.4505.00,126.45,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1254,1,2,NULL,1,1254,SC-0000078,548.12,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1255,1,2,NULL,1,1255,010.000.2431.00,4.73,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1256,1,2,NULL,1,1256,SC-0000079,173.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1257,1,2,NULL,1,1257,010.000.3400.00,1003.27,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1258,1,2,NULL,1,1258,010.000.5437.00,9646.06,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1259,1,2,NULL,1,1259,010.000.5457.00,2186.63,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1260,1,2,NULL,1,1260,010.000.1765.00,237.15,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1261,1,2,NULL,1,1261,010.000.1766.00,4869.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1262,1,6,NULL,1,1262,040.000.2107.00,3307.90,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1263,1,2,NULL,1,1263,010.000.1774.00,512.64,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1264,1,2,NULL,1,1264,010.000.4245.00,48765.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1265,1,2,NULL,1,1265,010.000.5332.00,755.47,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1266,1,2,NULL,1,1266,010.000.5333.00,527.50,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1267,1,2,NULL,1,1267,010.000.4301.00,395.16,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1268,1,2,NULL,1,1268,010.000.1501.00,146.47,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1269,1,2,NULL,1,1269,SC-0000080,271.48,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1270,1,2,NULL,1,1270,010.000.4230.00,725.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1271,1,2,NULL,1,1271,010.000.5418.01,2287.50,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1272,1,2,NULL,1,1272,SC-0000081,351.55,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1273,1,2,NULL,1,1273,010.000.4239.00,3383.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1274,1,2,NULL,1,1274,010.000.5252.00,3971.10,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1275,1,2,NULL,1,1275,010.000.2114.00,60.86,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1276,1,6,NULL,1,1276,040.000.4027.00,184.06,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1277,1,6,NULL,1,1277,SC-0000083,233.08,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1278,1,2,NULL,1,1278,010.000.5432.00,1571.43,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1279,1,2,NULL,1,1279,010.000.2135.00,36.15,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1280,1,2,NULL,1,1280,010.000.0811.00,7.35,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1281,1,2,NULL,1,1281,010.000.3012.00,241.72,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1282,1,2,NULL,1,1282,SC-0000084,114.08,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1283,1,2,NULL,1,1283,010.000.5335.01,12564.16,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1284,1,2,NULL,1,1284,SC-0000085,3507.30,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1285,1,2,NULL,1,1285,SC-0000086,351.19,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1286,1,2,NULL,1,1286,010.000.5438.00,4096.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1287,1,2,NULL,1,1287,010.000.2828.00,21.20,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1288,1,2,NULL,1,1288,SC-0000087,488.94,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1289,1,2,NULL,1,1289,SC-0000088,342.28,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1290,1,2,NULL,1,1290,010.000.3601.00,10.36,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1291,1,2,NULL,1,1291,010.000.3603.00,11.26,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1292,1,2,NULL,1,1292,010.000.3630.00,14.66,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1293,1,2,NULL,1,1293,010.000.4441.00,303.10,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1294,1,2,NULL,1,1294,010.000.4402.00,863.40,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1295,1,2,NULL,1,1295,SC-0000089,1374.87,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1296,1,2,NULL,1,1296,010.000.4134.01,414.49,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1297,1,2,NULL,1,1297,010.000.3666.01,391.51,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1298,1,2,NULL,1,1298,010.000.1712.00,339.09,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1299,1,2,NULL,1,1299,010.000.1705.00,35.88,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1300,1,2,NULL,1,1300,010.000.5940.01,26.10,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1301,1,2,NULL,1,1301,010.000.4432.00,493.34,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1302,1,2,NULL,1,1302,010.000.4231.00,3975.62,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1303,1,2,NULL,1,1303,010.000.5244.00,8679.87,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1304,1,2,NULL,1,1304,010.000.3833.00,1481.55,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1305,1,2,NULL,1,1305,010.000.3831.01,3518.73,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1306,1,2,NULL,1,1306,010.000.4168.00,237.44,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1307,1,2,NULL,1,1307,010.000.5245.00,1194.75,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1308,1,2,NULL,1,1308,010.000.2190.00,297.80,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1309,1,2,NULL,1,1309,010.000.4097.00,213.14,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1310,1,2,NULL,1,1310,010.000.4098.00,1716.30,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1311,1,2,NULL,1,1311,010.000.5801.00,814.72,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1312,1,2,NULL,1,1312,010.000.5802.00,1147.52,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1313,1,2,NULL,1,1313,SC-0000093,11.41,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1314,1,2,NULL,1,1314,SC-0000094,407.83,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1315,1,2,NULL,1,1315,010.000.0463.00,9.96,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1316,1,2,NULL,1,1316,010.000.4229.00,1213.47,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1317,1,2,NULL,1,1317,010.000.2616.00,1452.84,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1318,1,2,NULL,1,1318,010.000.2617.00,701.48,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1319,1,2,NULL,1,1319,010.000.1363.00,16.48,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1320,1,2,NULL,1,1320,010.000.5742.00,304.42,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1321,1,2,NULL,1,1321,010.000.5740.00,1621.10,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1322,1,2,NULL,1,1322,010.000.5741.00,1377.40,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1323,1,2,NULL,1,1323,010.000.5744.00,417.12,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1324,1,2,NULL,1,1324,010.000.5745.00,1826.63,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1325,1,3,NULL,1,1325,070.581.0125,3419.56,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1326,1,3,NULL,1,1326,070.581.0117,5561.27,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1327,1,3,NULL,1,1327,070.581.0109,2770.20,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1328,1,2,NULL,1,1328,010.000.3423.00,8.88,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1329,1,2,NULL,1,1329,010.000.1761.00,1495.50,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1330,1,2,NULL,1,1330,010.000.5291.00,213.34,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1331,1,2,NULL,1,1331,010.000.1244.00,2255.94,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1332,1,2,NULL,1,1332,SC-0000096,1207.24,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1333,1,2,NULL,1,1333,SC-0000097,783.17,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1334,1,2,NULL,1,1334,010.000.5100.00,3118.14,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1335,1,2,NULL,1,1335,010.000.4139.00,593.79,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1336,1,2,NULL,1,1336,SC-0000098,326.26,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1337,1,2,NULL,1,1337,010.000.3022.00,228.01,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1338,1,2,NULL,1,1338,010.000.4141.00,258.75,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1339,1,2,NULL,1,1339,010.000.4120.00,124.50,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1340,1,2,NULL,1,1340,010.000.5384.00,104.87,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1341,1,2,NULL,1,1341,010.000.5385.00,101.06,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1342,1,2,NULL,1,1342,010.000.2123.00,354.13,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1343,1,6,NULL,1,1343,040.000.0132.01,75.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1344,1,2,NULL,1,1344,010.000.3132.00,19.67,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1345,1,2,NULL,1,1345,010.000.5354.00,234.73,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1346,1,2,NULL,1,1346,010.000.0612.00,3371.20,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1347,1,2,NULL,1,1347,SC-0000099,945.34,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1348,1,2,NULL,1,1348,010.000.2730.00,1269.89,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1349,1,2,NULL,1,1349,010.000.2733.00,1272.41,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1350,1,2,NULL,1,1350,010.000.2734.00,1253.74,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1351,1,2,NULL,1,1351,010.000.5388.00,945.49,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1352,1,2,NULL,1,1352,010.000.5389.00,1271.54,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1353,1,2,NULL,1,1353,010.000.5181.00,332.28,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1354,1,2,NULL,1,1354,010.000.5428.00,34.29,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1355,1,2,NULL,1,1355,010.000.2195.00,73.25,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1356,1,2,NULL,1,1356,SC-0000100,840.48,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1357,1,2,NULL,1,1357,SC-0000101,595.43,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1358,1,2,NULL,1,1358,010.000.2626.00,178.11,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1359,1,2,NULL,1,1359,010.000.2628.00,244.19,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1360,1,2,NULL,1,1360,010.000.2627.00,342.25,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1361,1,6,NULL,1,1361,SC-0000102,832.06,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1362,1,2,NULL,1,1362,010.000.5435.00,957.50,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1363,1,2,NULL,1,1363,010.000.4320.00,9992.88,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1364,1,2,NULL,1,1364,SC-0000103,4208.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1365,1,2,NULL,1,1365,010.000.4437.00,781.72,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1366,1,2,NULL,1,1366,SC-0000104,611.05,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1367,1,2,NULL,1,1367,SC-0000105,180.57,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1368,1,2,NULL,1,1368,SC-0000106,107.53,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1369,1,2,NULL,1,1369,SC-0000107,817.14,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1370,1,2,NULL,1,1370,010.000.5224.00,2681.66,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1371,1,2,NULL,1,1371,010.000.5222.00,3120.54,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1372,1,2,NULL,1,1372,010.000.5221.00,2101.32,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1373,1,2,NULL,1,1373,010.000.4117.00,36.70,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1374,1,2,NULL,1,1374,010.000.1210.01,463.77,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1375,1,2,NULL,1,1375,010.000.3415.00,3.58,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1376,1,2,NULL,1,1376,010.000.2150.00,131.85,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1377,1,2,NULL,1,1377,010.000.0573.00,14.66,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1378,1,2,NULL,1,1378,SC-0000108,45.67,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1379,1,2,NULL,1,1379,SC-0000109,45.67,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1380,1,2,NULL,1,1380,010.000.1314.00,59.05,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1381,1,2,NULL,1,1381,010.000.4150.01,51.52,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1382,1,2,NULL,1,1382,010.000.4552.00,665.09,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1383,1,2,NULL,1,1383,010.000.3662.00,812.50,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1384,1,2,NULL,1,1384,010.000.4308.00,12.30,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1385,1,2,NULL,1,1385,010.000.5703.00,944.92,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1386,1,2,NULL,1,1386,010.000.3614.00,13.05,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1387,1,2,NULL,1,1387,010.000.3615.00,11.26,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1388,1,2,NULL,1,1388,010.000.2350.00,342.23,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1389,1,2,NULL,1,1389,010.000.2356.00,89.71,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1390,1,2,NULL,1,1390,010.000.2352.00,122.08,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1391,1,2,NULL,1,1391,010.000.2353.00,342.87,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1392,1,2,NULL,1,1392,010.000.2354.00,164.82,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1393,1,2,NULL,1,1393,010.000.2355.00,203.95,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1394,1,2,NULL,1,1394,010.000.2348.00,203.45,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1395,1,2,NULL,1,1395,010.000.2349.00,203.48,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1396,1,2,NULL,1,1396,SC-0000110,23276.48,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1397,1,6,NULL,1,1397,SC-0000111,885.72,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1399,1,6,NULL,1,1399,SC-0000113,678.58,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1400,1,2,NULL,1,1400,SC-0000114,371.50,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1401,1,2,NULL,1,1401,SC-0000115,308.97,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1402,1,2,NULL,1,1402,SC-0000116,545.98,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1403,1,2,NULL,1,1403,SC-0000117,423.63,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1404,1,2,NULL,1,1404,010.000.5084.00,829.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1405,1,2,NULL,1,1405,010.000.4582.00,650.24,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1406,1,2,NULL,1,1406,010.000.3047.00,26.61,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1407,1,2,NULL,1,1407,010.000.5117.00,11093.99,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1409,1,2,NULL,1,1409,SC-0000118,163.71,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1410,1,2,NULL,1,1410,010.000.5423.00,27112.14,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1411,1,2,NULL,1,1411,010.000.4154.00,269.16,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1412,1,2,NULL,1,1412,010.000.1768.00,54.85,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1413,1,2,NULL,1,1413,010.000.4445.00,4401.81,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1414,1,2,NULL,1,1414,010.000.4446.00,2509.77,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1415,1,2,NULL,1,1415,010.000.2715.00,73.26,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1416,1,2,NULL,1,1416,010.000.2711.00,19.08,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1417,1,2,NULL,1,1417,010.000.2709.00,242.57,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1418,1,2,NULL,1,1418,010.000.2716.00,265.38,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1419,1,2,NULL,1,1419,010.000.2717.00,317.48,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1420,1,2,NULL,1,1420,SC-0000119,11368.45,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1421,1,2,NULL,1,1421,010.000.2801.00,29.37,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1422,2,4,NULL,2,1,010.000.0624.00,16.27,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1423,2,4,NULL,2,2,010.000.0624.01,24.41,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1424,2,5,NULL,2,3,010.000.2303.00,37.87,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1425,2,5,NULL,2,4,010.000.2302.00,12.50,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1426,2,4,NULL,2,5,010.000.4263.00,11.24,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1427,2,4,NULL,2,6,010.000.2126.00,31.47,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1428,2,4,NULL,2,7,010.000.4264.00,410.78,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1429,2,4,NULL,2,8,010.000.2830.00,10.59,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1430,2,4,NULL,2,9,010.000.0101.00,6.84,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1431,2,4,NULL,2,10,010.000.0103.00,3.63,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1432,2,4,NULL,2,11,010.000.4164.00,38.49,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1433,2,4,NULL,2,12,010.000.4161.00,12.80,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1434,2,4,NULL,2,13,010.000.2707.00,4.70,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1435,2,4,NULL,2,14,010.000.1711.00,3.26,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1436,2,5,NULL,2,15,010.000.1700.00,5.81,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1437,2,4,NULL,2,16,010.000.1706.00,3.49,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1438,2,4,NULL,2,17,010.000.1706.01,16.05,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1439,2,5,NULL,2,18,010.000.2152.00,326.72,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1440,2,4,NULL,2,19,010.000.5233.00,202.95,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1441,2,4,NULL,2,20,010.000.0904.00,7.85,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1442,2,4,NULL,2,21,010.000.4167.00,41.61,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
